"ID_focal_following_caller","chorus_ID","did_focal_follower_overlap_preceding_call_YN","IOI_duration_preceding_focal_call","focal_svl","focal_mass","focal_toe_clip_number","preceding_caller_svl","preceding_caller_mass","preceding_caller_focal_toe_clip_number","max_freq","min_freq","after_knee_amplitude_skewness","min_last_150","distance"
"211006_001_Tr2","211006_001",1,1.985337345,26.61,1.784,"0-303",25.67,1.757,"0-340",975.3321985,533.7902338,-0.592715141,0.135033403,1.7
"211006_001_Tr2","211006_001",1,1.962117026,26.61,1.784,"0-303",25.67,1.757,"0-340",975.3321985,533.7902338,-0.592715141,0.135033403,1.7
"211006_001_Tr2","211006_001",0,1.567371588,26.61,1.784,"0-303",25.67,1.757,"0-340",975.3321985,533.7902338,-0.592715141,0.135033403,1.7
"211006_001_Tr5","211006_001",1,1.613812228,24.72,1.516,"001club*",25.67,1.757,"0-340",975.3321985,533.7902338,-0.592715141,0.135033403,1
"211006_001_Tr5","211006_001",1,1.637032548,24.72,1.516,"001club*",25.67,1.757,"0-340",975.3321985,533.7902338,-0.592715141,0.135033403,1
"211006_001_Tr2","211006_001",1,1.846015426,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr1","211006_001",0,1.822795107,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.869235746,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",1,1.671863028,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr1","211006_001",0,1.776354467,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.764744307,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.741523987,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.846015426,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",0,1.497710629,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",1,1.532541109,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,1.811184947,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",0,1.474490309,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr6","211006_001",1,1.474490309,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",0,1.857625586,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.695083348,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.741523987,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,1.671863028,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",0,1.799574787,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr1","211006_001",1,1.846015426,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,1.578981748,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",1,1.625422388,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.834405266,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.822795107,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.695083348,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",1,1.497710629,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr2","211006_001",0,2.078218625,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr3","211006_001",1,1.520930949,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",0,1.857625586,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr1","211006_001",1,1.532541109,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.660252868,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",1,1.41643951,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr4","211006_001",1,1.718303667,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr6","211006_001",1,1.38160903,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",1,1.671863028,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,1.625422388,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,2.020167825,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",1,1.451269989,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr2","211006_001",1,1.753134147,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr6","211006_001",1,1.486100469,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr6","211006_001",1,1.428049669,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr3","211006_001",1,1.35838871,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",1,1.474490309,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",0,1.892456066,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",0,1.555761429,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",1,1.729913827,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",1,1.439659829,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr2","211006_001",0,1.857625586,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr4","211006_001",1,1.497710629,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",1,1.729913827,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.753134147,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,2.217540544,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",0,1.776354467,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",0,1.648642708,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.787964627,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",1,1.602202068,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr1","211006_001",1,1.695083348,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.706693507,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",1,1.578981748,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr6","211006_001",1,1.486100469,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr2","211006_001",0,1.834405266,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr4","211006_001",0,1.776354467,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr6","211006_001",0,1.486100469,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",0,1.729913827,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.985337345,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.625422388,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",1,1.38160903,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr3","211006_001",0,1.41643951,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",1,2.252371023,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",1,1.590591908,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr6","211006_001",0,1.462880149,25.15,1.869,"0-410",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr1","211006_001",1,1.729913827,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr2","211006_001",0,1.660252868,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr4","211006_001",1,1.486100469,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr4","211006_001",1,1.834405266,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr3","211006_001",0,1.741523987,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",1,1.660252868,25.67,1.757,"0-340",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1
"211006_001_Tr2","211006_001",0,1.613812228,26.61,1.784,"0-303",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,2
"211006_001_Tr3","211006_001",1,1.38160903,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr3","211006_001",0,1.660252868,24.99,1.554,"0-305",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr1","211006_001",0,1.764744307,24.09,1.502,"0-301",24.72,1.516,"001club*",1046.618552,488.2198624,-0.369350595,0.240921062,1.7
"211006_001_Tr4","211006_001",1,1.602202068,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.462880149,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.695083348,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",0,1.613812228,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.822795107,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.474490309,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.428049669,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr1","211006_001",1,1.857625586,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr2","211006_001",1,1.625422388,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr4","211006_001",1,1.637032548,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",0,1.648642708,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.590591908,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.857625586,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.625422388,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.857625586,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.834405266,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.602202068,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.462880149,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr4","211006_001",1,1.497710629,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.637032548,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",0,1.33516839,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.637032548,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.41643951,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.822795107,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.532541109,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.799574787,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr1","211006_001",1,1.555761429,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr3","211006_001",1,1.509320789,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,2.066608465,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.567371588,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr2","211006_001",1,1.660252868,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.613812228,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.950506866,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr1","211006_001",1,1.869235746,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr2","211006_001",1,1.648642708,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.555761429,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.462880149,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr1","211006_001",1,2.078218625,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr3","211006_001",1,1.486100469,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.602202068,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.613812228,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.602202068,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",0,1.567371588,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.532541109,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.34677855,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.30033791,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.451269989,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.590591908,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.625422388,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.520930949,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.648642708,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.718303667,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr4","211006_001",1,1.718303667,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr4","211006_001",1,2.136269424,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.555761429,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.428049669,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.555761429,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",0,1.462880149,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.776354467,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.532541109,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr2","211006_001",1,1.915676386,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,2.171099904,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr4","211006_001",1,1.660252868,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",0,1.34677855,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.532541109,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.567371588,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.462880149,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.613812228,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.567371588,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.497710629,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.904066226,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",0,1.35838871,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,2.205930384,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.578981748,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr2","211006_001",1,1.544151269,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.718303667,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr1","211006_001",1,1.706693507,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr3","211006_001",1,1.555761429,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.695083348,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.520930949,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.520930949,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.904066226,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.38160903,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.776354467,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr3","211006_001",1,1.776354467,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr2","211006_001",1,1.799574787,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr1","211006_001",1,1.741523987,24.09,1.502,"0-301",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1
"211006_001_Tr2","211006_001",1,1.474490309,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.706693507,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr2","211006_001",1,1.811184947,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr2","211006_001",1,1.985337345,26.61,1.784,"0-303",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
"211006_001_Tr3","211006_001",1,1.741523987,24.99,1.554,"0-305",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,2
"211006_001_Tr4","211006_001",1,1.869235746,25.67,1.757,"0-340",25.15,1.869,"0-410",972.7150994,466.5420581,0.045717143,0.187555807,1.7
